,Achilles_maze_PRQ,Achilles_maze_p_val,Buddy_maze_PRQ,Buddy_maze_p_val,Cicero_maze_PRQ,Cicero_maze_p_val,Gatsby_maze_PRQ,Gatsby_maze_p_val,Achilles_REM_PRQ,Achilles_REM_p_val,Buddy_REM_PRQ,Buddy_REM_p_val,Cicero_REM_PRQ,Cicero_REM_p_val,Gatsby_REM_PRQ,Gatsby_REM_p_val,Achilles_premaze_PRQ,Achilles_premaze_p_val
22,0.3928490878859368,2.3908745051530025e-05,-0.0353103902340489,0.6309672456833387,0.616801413934946,1.1566786238138874e-06,0.2167971275144572,0.0206352011991225,0.606022014478469,0.0025860617608734,0.5618139219186015,0.4300250329542905,0.4847923573053919,0.1114388272916881,0.5221112771720482,0.5,0.5489788565617068,0.00791934444081046
23,0.3095199934495696,5.7564451358576e-10,0.2314545325172194,0.0056864649979384,0.5318510189648966,0.132465448230505,0.5841199344820804,0.0224900820945219,0.664001880100622,0.0035910342365405,0.0122649930830616,0.4252770096063614,0.295456032982437,0.3145294189453125,0.1690037832004839,0.2552049708406172,0.7609128881030494,7.135732571144996e-07
24,0.6001920983205705,4.597887485337646e-07,,1.0,0.142746168708346,0.0,2.6834900400635213,0.5,0.5553694031174375,0.0095786452293396,-1.067897546688669,0.5,0.1949300118193937,0.0701269873766293,0.653646507283524,0.63671875,0.724419486060042,0.5
25,0.4715566702939567,3.4413967234315347e-17,0.2349653519200079,0.0144260765213487,0.4895496299085393,1.11582629250267e-06,0.4953202564072382,1.6582775883758198e-11,0.980135743775896,0.0447655394673347,-0.9096671934634368,0.890625,0.511151767565486,0.2383438967171377,0.6169278043892472,0.2663546276180568,0.6330636372830651,0.08664530908286631
26,0.4488077809963384,0.0007665262882362,-0.0687814924780036,0.8047849160186471,0.2358203909108342,0.0607247424777597,,1.0,0.892214933276706,0.0157697486765755,1.2105403543600566,0.0133018493652343,0.0745447450123071,0.644464448094368,0.3881107736685967,0.25390625,1.178466061755213,0.051902677752053705
27,0.6452712706974922,0.0119005496674455,,1.0,1.4903271147887565,0.5,-0.4021130979626051,1.0,0.5722493249661273,0.011016729382411,,1.0,-0.0827849031855643,0.890625,-0.6331543572403774,0.890625,1.1643789752398814,0.004418102938047259
28,1.06464083400294,2.062879502773285e-05,0.2362279350715412,0.2697097761408595,0.0,1.0,0.421502003516583,0.2398462497837435,0.7789207625444752,0.0082945016874873,-0.6546849683291865,0.808344841003418,1.0048682231909756,0.3125,0.7899588136276399,0.0870855736353632,1.7054545620575357,0.10766357486136258
29,0.580278312685049,6.366342042804892e-05,0.1192451407829235,0.1529184673239909,0.375137021326464,6.795843976336463e-08,1.034542170791678,0.143139362335205,0.9064014356416384,0.0576591491699218,1.5047757923649854,0.109375,0.3161225592915532,0.1921917165870856,0.8553925272677383,0.001313188405342,0.5110264374010058,0.0163828795494116
30,0.8293093627979652,0.0035421263369402,-0.1713846799832718,0.5679168797796592,-0.3378535797033296,0.75,0.6684308697621436,0.5,0.7266991378705101,0.0410271497937435,-0.0548007181518266,0.828125,-1.040735929282833,0.7734375,0.6527833937578107,0.36328125,0.7722823947569415,0.0008924641733485916
31,0.5864429328398115,2.0258436380199617e-08,,1.0,0.6742177338496589,0.25390625,0.6894074206242986,0.29052734375,0.3531110047521766,0.2857933590015362,2.352419462133557,0.3125,1.0416042546542863,0.0217792609619209,0.1865277911272801,0.8192026959732175,0.7773928998466533,0.015207402349759907
32,0.2883553742075889,0.6549810171127319,0.1192611885256334,0.0502881373536911,1.6239914346761155,0.2265625,0.2774880034978585,0.0031074922376822,0.2346712367028036,0.2174964025610767,-0.1011047205474448,0.5,0.3573765367460489,0.8125,0.3063064780497198,0.1015584093682477,0.6245102049998845,0.18854279373772442
33,0.5776248123484382,0.0005422142352479,1.58956614718222,0.2265625,0.1648244337267723,0.890625,-0.0404774747496329,0.707667644135654,0.3830573879809497,0.011767001063005,-0.3244926985085841,0.2265625,0.8503828256701829,0.29052734375,0.6282741446441549,0.0214782727621946,0.6679545345272303,1.0571287736980473e-07
34,0.5376630112173475,1.162424793417651e-09,0.0469225295119564,0.2411531440723613,5.072272125401149,0.5,0.1733693674586135,0.1791988160958131,0.8746103811672922,0.0001548012317678,,1.0,0.7104425823524929,0.076929972081416,0.8879510675143549,0.5,0.4511028108323522,1.4821941347649748e-06
35,0.7141021002777085,0.0972525829336995,0.3230857371292135,0.0058227032698812,0.4999168072908042,0.0261194929480552,0.2323883362324421,0.1668525580987195,1.405733828107208,0.0049267240976296,0.1792863332955447,0.5,-2.3908403603794945,0.984375,0.4074553915509843,0.2088460954182665,0.8559207424762816,0.02411682608549851
36,0.6167784877506043,0.0337746257295133,3.1185431875731946,0.5,0.5186723031602237,0.0006849730524774,,1.0,0.658402893877778,0.0140084509794733,1.889190359100494,0.1875,0.3896983599265107,0.0080471800156374,0.4277325670132557,0.2706280946731567,1.1930070512348256,0.00026939008499802435
37,0.6630219297559172,0.65625,,1.0,0.2694202972745368,0.0013477261048629,,1.0,0.8398054102581002,0.191655158996582,1.645489695227176,0.25,0.180905844651843,0.2946434679296249,0.4752833075649494,0.435707339682267,0.8624084182088235,0.1801888264678837
38,0.3741364464574512,0.2210341691970825,0.308584803588358,1.0782332473825308e-06,0.2259155929561737,0.0007772652658351,0.7860287144802182,0.0662490819813683,0.7544408521055362,0.0038937181528717,0.7640991293564899,0.5,0.3570516993685882,0.0148774753757443,0.2881267726773909,0.1399781192644695,0.7809019136125331,0.015240907324743817
39,0.5651315376119884,0.0021362025158258,0.204563531160852,0.0526126756284719,0.6224591080364801,0.70947265625,0.4231476352625524,0.0459226501918904,0.2664146989971098,0.1831470033516455,-0.2151269637840573,0.2265625,0.6149188761757153,0.2265625,0.6303368663000775,0.0164195687821342,1.39060149698603,0.035377772990614176
40,0.5698286016658065,6.44950242416275e-12,,1.0,1.4742137036686485,0.5,0.2941689988100884,0.0079079124288967,0.6498355475256743,0.0464559411102731,0.7408970733652446,0.125,-0.2544842046813846,0.5,0.0271489942627667,0.6505582861899972,0.5743199356855915,3.39871475332786e-05
41,0.6084979334741444,3.219004617851079e-05,0.2632742221650471,0.3558516384639702,0.5166934245955572,0.0077161822536545,1.1872185952465584,0.34375,0.6258486960747157,0.0001712033356182,0.8408824298946854,0.0669002532958984,0.1225468707797262,0.4373146561902103,0.6555741960291168,0.1185235573813597,1.193284115986093,6.5298336464403e-07
42,0.5495212464619897,0.0121850850611997,0.1848395389090657,0.0286406197622309,0.3048506829140828,2.0006827799817727e-06,,1.0,0.9304201105183612,0.0394703468407442,0.3960165042464162,0.6681880950927734,0.6821697770836156,0.623046875,-0.7098672466693403,0.75,0.6742829998942507,0.016394780846516705
43,0.4483758723487288,4.963645544639352e-05,0.3610583929252889,0.1055763202716466,0.7288346006875205,0.1050567626953125,0.2514287995959444,0.0075536082979014,1.0143392185007818,0.0066416407811225,0.5089520225198915,0.21197509765625,0.288069496279674,0.4414979560611982,0.3101856146479144,0.4433683628047674,1.7352736869991692,0.0006593635771423578
44,0.4913631117444336,0.0002578918353207,0.5953720487835638,0.0230220334646714,1.8234798033509063,0.0625,0.8222322065560788,0.30379568063654,0.3721372801200052,0.5848134951571231,4.687186871343021,0.5,0.2300539116385662,0.3505540192127228,-0.3196202465638784,0.5,1.0456786562620115,0.0007064787493038343
45,0.1392706284375873,0.0259469479644607,0.2728928269685191,0.0167613650498341,0.3673106142451998,0.0148832050439559,,1.0,0.7902239156623779,0.0844889111438593,0.985864948123663,0.5,0.0310530681439145,0.9032936735690312,1.1771064157379958,0.0133018493652343,0.9677373685581839,6.739994642413029e-08
46,0.5353881670077986,9.384979914154772e-07,0.3741192029736742,0.1616238235924919,0.278212939048436,0.0004409088052424,0.4981914628312656,0.6875,0.1159238924695307,0.3135512850785744,0.6342967520776792,0.5,0.2195381459786918,0.2354253728196912,0.654999615111008,0.1801888264678837,0.6209052122139399,5.643025762905725e-06
47,0.6881789243069232,4.507663168529208e-09,-0.147295477987574,0.4478416069447952,-0.0228494397048308,0.3329665229527884,2.574010285907696,0.5,0.7688799274288911,0.0132584162753424,0.408249301979944,0.5,0.5175573994907654,0.325793913604457,0.1426875982345213,0.5,0.45079077601819706,0.15501928140172044
48,0.2854832496547317,0.0066074130564446,,,0.5118485217372591,0.015977014296369,0.7936669143261229,0.1334228515625,1.110907595186302,0.0231767371664556,,,0.3984119176850123,0.3388197422027588,0.5398734325043504,0.6875,0.6182438615236021,0.0010829860805503806
49,0.3207453423232496,0.0353980937653268,,,0.5218570313627293,1.1970474808625211e-09,1.1822751939551732,0.0147246867418289,0.9959306760387712,0.007673338916315,,,0.4532752922485048,0.0586376029787061,0.3700689673439467,0.1050198078155517,0.6437899987792122,0.19580145527374526
50,0.2139482525803663,0.0924666710197925,,,0.3170520900678431,0.0083931645592391,0.4212849019069076,0.0379523647445507,0.804189013380602,0.2272491455078125,,,0.5110382789590694,0.5,0.0050032070451711,0.376953125,0.9445953081927183,2.7811686186307263e-05
51,0.5189046880246831,3.602910488409911e-16,,,0.0176460573108337,0.1189422607421875,0.8052790293455274,0.0137670890061472,1.270443437533667,0.5,,,0.381786310141765,0.1908466988316064,0.5167359981261274,0.74609375,1.0075265603927415,0.001273782449126979
52,0.3948765880092903,4.791545144955873e-14,,,0.3900164400058084,5.276606325905047e-05,-2.153870444814672,0.75,1.0681413266894677,0.005675795718389,,,-0.1901623362735288,0.804235847434029,0.4691985931316733,0.171875,0.8663792868213425,0.009445567509404805
53,0.2902925259553253,0.0005542871552311,,,0.2600548678628692,0.169190119469912,0.6568055714636378,0.0015598116449909,0.8039330060346123,0.0412037396637632,,,0.949714581880258,0.5,0.3602393658427682,0.5747229903936386,1.5683574292526632,3.627183308061541e-07
54,0.3800545758703648,6.226619632102496e-05,,,-0.0130347723436538,0.5626853438097896,1.4742697194624743,0.3145294189453125,0.6040272329781543,0.0163828795494116,,,0.2901084420101278,0.577490508556366,1.6663064602590545,0.5,0.6323648355741953,0.004691036857422657
55,0.5096478216089259,0.0088828906401935,,,,,,1.0,0.6764454379346769,0.0007140308567897,,,,,1.0654738743421932,0.0286865234375,1.2443586943072495,8.687934639681545e-07
56,0.613238446120769,1.512785391574563e-07,,,,,0.4058469710427533,0.36328125,0.5365524732709297,0.1816816302740488,,,,,0.7072466877016804,0.032454323536136,0.6877974375490843,7.544814171401326e-08
57,0.60035509619904,0.0006783468529851,,,,,0.4163731208921224,0.1013193755322703,0.8983028860263469,0.5,,,,,0.5525440027294749,0.2024364471435547,0.6423717302390896,0.04025314546534463
58,0.5488236805504837,3.859376536264532e-09,,,,,0.533515628511454,0.6494459807872772,1.3533707082947684,0.0835342407226562,,,,,0.0594554621722134,0.7084339228694119,1.9384015993596915,0.0067654934246093035
59,0.4618190750326167,1.3179953632227594e-06,,,,,0.6895919134535867,0.0012200041896745,0.4638995214710896,0.0820747008915532,,,,,0.8150223532132086,0.0813778287265449,0.8036445514342614,0.10580428438075806
60,0.3791852316730477,0.0001989043439053,,,,,0.727710045826744,0.0675782254228352,0.8365301290907786,0.0184774520136841,,,,,0.6308502008977225,0.0482825986488523,0.7314603292098555,0.15143877631516248
61,0.7041879943850834,0.0004152895798836,,,,,0.4223523494736953,0.0089405303652894,0.5134747899634619,0.5,,,,,0.3913302723735607,0.191655158996582,0.666943957055051,7.0085335217160154e-06
62,0.4082750857154808,1.3836849863281132e-06,,,,,0.3777944691891904,8.195653461800875e-09,0.2174859210890136,0.8293527540847497,,,,,0.5853020369849704,0.1238942816853523,0.9994238479014309,0.00010280345569123617
63,0.478879537869985,1.6206711517340245e-11,,,,,0.2642234339500561,0.248138647198368,0.7732274110696628,0.0835342407226562,,,,,-0.0144895144783266,0.325793913604457,0.47238222770305893,1.01815453266572e-09
